# Logger: CSVLogger | Started: Fri Sep 26 15:20:21 2025
partition,stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras,__topic__
groundtruth,temp-1,temp-1-1758914481350,1758914481.3507142,1758914481.3507142,1758914481.3507142,float,C,23.05198793466665,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.05198793466665},groundtruth.temp-1
observed,temp-1,temp-1-1758914461361,1758914461.3619306,1758914461.3619306,1758914461.3619306,float,C,19.942650230239913,,,,,observed,SimulatedDroppingStream,{'ground_truth': 19.942650230239913},observed.temp-1
reconstructed,temp-1,temp-1-1758914461361,1758914461.3619306,1758914461.3619306,1758914461.3619306,float,C,19.942650230239913,20.197376842502408,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 19.942650230239913},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914482363,1758914482.3635488,1758914482.3635488,1758914482.3635488,float,C,29.177256332095563,,,,,groundtruth,GroundTruthStream,{'ground_truth': 29.177256332095563},groundtruth.temp-1
observed,temp-1,temp-1-1758914462347,1758914462.347659,1758914462.3522959,1758914462.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914462347,1758914462.347659,1758914462.3522959,1758914462.347659,float,C,13.125600354525451,13.125600354525451,KalmanFilter,0.5929212448592877,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914484350,1758914484.350421,1758914484.350421,1758914484.350421,float,C,28.354750184011007,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.354750184011007},groundtruth.temp-1
observed,temp-1,temp-1-1758914463355,1758914463.3559813,1758914463.3559813,1758914463.3559813,float,C,20.492504681300623,,,,,observed,SimulatedDroppingStream,{'ground_truth': 20.492504681300623},observed.temp-1
reconstructed,temp-1,temp-1-1758914463355,1758914463.3559813,1758914463.3559813,1758914463.3559813,float,C,20.492504681300623,19.945629560368697,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 20.492504681300623},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914486355,1758914486.355562,1758914486.355562,1758914486.355562,float,C,15.617658305906872,,,,,groundtruth,GroundTruthStream,{'ground_truth': 15.617658305906872},groundtruth.temp-1
observed,temp-1,temp-1-1758914464350,1758914464.3504736,1758914464.3504736,1758914464.3504736,float,C,21.581552056987654,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.581552056987654},observed.temp-1
reconstructed,temp-1,temp-1-1758914464350,1758914464.3504736,1758914464.3504736,1758914464.3504736,float,C,21.581552056987654,21.32982232027994,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.581552056987654},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914487349,1758914487.3494143,1758914487.3494143,1758914487.3494143,float,C,17.78998601274466,,,,,groundtruth,GroundTruthStream,{'ground_truth': 17.78998601274466},groundtruth.temp-1
observed,temp-1,temp-1-1758914465355,1758914465.3554034,1758914465.3554034,1758914465.3554034,float,C,22.288879465901353,,,,,observed,SimulatedDroppingStream,{'ground_truth': 22.288879465901353},observed.temp-1
reconstructed,temp-1,temp-1-1758914465355,1758914465.3554034,1758914465.3554034,1758914465.3554034,float,C,22.288879465901353,22.39887717853896,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 22.288879465901353},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914489363,1758914489.3635807,1758914489.3635807,1758914489.3635807,float,C,25.74054213222902,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.74054213222902},groundtruth.temp-1
observed,temp-1,temp-1-1758914466358,1758914466.3583484,1758914466.3583484,1758914466.3583484,float,C,28.204172231998562,,,,,observed,SimulatedDroppingStream,{'ground_truth': 28.204172231998562},observed.temp-1
reconstructed,temp-1,temp-1-1758914466358,1758914466.3583484,1758914466.3583484,1758914466.3583484,float,C,28.204172231998562,27.73266636263213,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 28.204172231998562},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914490355,1758914490.3555763,1758914490.3555763,1758914490.3555763,float,C,26.49228388005931,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.49228388005931},groundtruth.temp-1
observed,temp-1,temp-1-1758914467347,1758914467.347659,1758914467.3609507,1758914467.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914467347,1758914467.347659,1758914467.3609507,1758914467.347659,float,C,33.72840980340418,33.72840980340418,KalmanFilter,0.5971871712672817,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914492358,1758914492.3581612,1758914492.3581612,1758914492.3581612,float,C,24.367447811916804,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.367447811916804},groundtruth.temp-1
observed,temp-1,temp-1-1758914468350,1758914468.350418,1758914468.350418,1758914468.350418,float,C,19.300484539585696,,,,,observed,SimulatedDroppingStream,{'ground_truth': 19.300484539585696},observed.temp-1
reconstructed,temp-1,temp-1-1758914468350,1758914468.350418,1758914468.350418,1758914468.350418,float,C,19.300484539585696,20.029369719656593,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 19.300484539585696},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914493351,1758914493.351483,1758914493.351483,1758914493.351483,float,C,20.627113624612115,,,,,groundtruth,GroundTruthStream,{'ground_truth': 20.627113624612115},groundtruth.temp-1
observed,temp-1,temp-1-1758914469352,1758914469.352598,1758914469.352598,1758914469.352598,float,C,26.731420757506392,,,,,observed,SimulatedDroppingStream,{'ground_truth': 26.731420757506392},observed.temp-1
reconstructed,temp-1,temp-1-1758914469352,1758914469.352598,1758914469.352598,1758914469.352598,float,C,26.731420757506392,25.117058615159166,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 26.731420757506392},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914495351,1758914495.3511577,1758914495.3511577,1758914495.3511577,float,C,16.06364166026206,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.06364166026206},groundtruth.temp-1
observed,temp-1,temp-1-1758914470347,1758914470.347659,1758914470.3584309,1758914470.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914470347,1758914470.347659,1758914470.3584309,1758914470.347659,float,C,27.80833912099956,27.80833912099956,KalmanFilter,0.5841589145100207,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914496358,1758914496.3582735,1758914496.3582735,1758914496.3582735,float,C,26.372136811977093,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.372136811977093},groundtruth.temp-1
observed,temp-1,temp-1-1758914471352,1758914471.3529782,1758914471.3529782,1758914471.3529782,float,C,20.74981415491197,,,,,observed,SimulatedDroppingStream,{'ground_truth': 20.74981415491197},observed.temp-1
reconstructed,temp-1,temp-1-1758914471352,1758914471.3529782,1758914471.3529782,1758914471.3529782,float,C,20.74981415491197,21.084349066547787,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 20.74981415491197},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914497361,1758914497.3614798,1758914497.3614798,1758914497.3614798,float,C,21.63809446352696,,,,,groundtruth,GroundTruthStream,{'ground_truth': 21.63809446352696},groundtruth.temp-1
observed,temp-1,temp-1-1758914472347,1758914472.347659,1758914472.361302,1758914472.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914472347,1758914472.347659,1758914472.361302,1758914472.347659,float,C,18.450139613945698,18.450139613945698,KalmanFilter,0.5961872720227842,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914498349,1758914498.34975,1758914498.34975,1758914498.34975,float,C,22.7276314602933,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.7276314602933},groundtruth.temp-1
observed,temp-1,temp-1-1758914473347,1758914473.347659,1758914473.3511534,1758914473.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914473347,1758914473.347659,1758914473.3511534,1758914473.347659,float,C,15.018020991184004,15.018020991184004,KalmanFilter,0.24881754958909674,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914499354,1758914499.3548522,1758914499.3548522,1758914499.3548522,float,C,15.19157069926756,,,,,groundtruth,GroundTruthStream,{'ground_truth': 15.19157069926756},groundtruth.temp-1
observed,temp-1,temp-1-1758914474357,1758914474.3577693,1758914474.3577693,1758914474.3577693,float,C,24.066350194136334,,,,,observed,SimulatedDroppingStream,{'ground_truth': 24.066350194136334},observed.temp-1
reconstructed,temp-1,temp-1-1758914474357,1758914474.3577693,1758914474.3577693,1758914474.3577693,float,C,24.066350194136334,23.92623662945313,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 24.066350194136334},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914500361,1758914500.3617437,1758914500.3617437,1758914500.3617437,float,C,17.61592039903914,,,,,groundtruth,GroundTruthStream,{'ground_truth': 17.61592039903914},groundtruth.temp-1
observed,temp-1,temp-1-1758914475360,1758914475.3604553,1758914475.3604553,1758914475.3604553,float,C,24.79944783260147,,,,,observed,SimulatedDroppingStream,{'ground_truth': 24.79944783260147},observed.temp-1
reconstructed,temp-1,temp-1-1758914475360,1758914475.3604553,1758914475.3604553,1758914475.3604553,float,C,24.79944783260147,24.972278506097858,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 24.79944783260147},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914501350,1758914501.3506358,1758914501.3506358,1758914501.3506358,float,C,23.090499513487476,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.090499513487476},groundtruth.temp-1
observed,temp-1,temp-1-1758914476353,1758914476.3539972,1758914476.3539972,1758914476.3539972,float,C,22.797453389210627,,,,,observed,SimulatedDroppingStream,{'ground_truth': 22.797453389210627},observed.temp-1
reconstructed,temp-1,temp-1-1758914476353,1758914476.3539972,1758914476.3539972,1758914476.3539972,float,C,22.797453389210627,23.255954270233804,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 22.797453389210627},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914502357,1758914502.3578002,1758914502.3578002,1758914502.3578002,float,C,16.696847674688872,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.696847674688872},groundtruth.temp-1
observed,temp-1,temp-1-1758914477349,1758914477.349579,1758914477.349579,1758914477.349579,float,C,17.00344185887807,,,,,observed,SimulatedDroppingStream,{'ground_truth': 17.00344185887807},observed.temp-1
reconstructed,temp-1,temp-1-1758914477349,1758914477.349579,1758914477.349579,1758914477.349579,float,C,17.00344185887807,17.628772383661044,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 17.00344185887807},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914503350,1758914503.3506327,1758914503.3506327,1758914503.3506327,float,C,25.70987061274563,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.70987061274563},groundtruth.temp-1
observed,temp-1,temp-1-1758914478347,1758914478.347659,1758914478.3546185,1758914478.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914478347,1758914478.347659,1758914478.3546185,1758914478.347659,float,C,11.544413899169001,11.544413899169001,KalmanFilter,0.5970392851350841,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914507352,1758914507.3528137,1758914507.3528137,1758914507.3528137,float,C,23.99974980124078,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.99974980124078},groundtruth.temp-1
observed,temp-1,temp-1-1758914479362,1758914479.3629549,1758914479.3629549,1758914479.3629549,float,C,21.028549560952825,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.028549560952825},observed.temp-1
reconstructed,temp-1,temp-1-1758914479362,1758914479.3629549,1758914479.3629549,1758914479.3629549,float,C,21.028549560952825,20.455443739061412,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.028549560952825},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914508361,1758914508.3616273,1758914508.3616273,1758914508.3616273,float,C,16.799444840427753,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.799444840427753},groundtruth.temp-1
observed,temp-1,temp-1-1758914480357,1758914480.3570619,1758914480.3570619,1758914480.3570619,float,C,18.633945276754577,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.633945276754577},observed.temp-1
reconstructed,temp-1,temp-1-1758914480357,1758914480.3570619,1758914480.3570619,1758914480.3570619,float,C,18.633945276754577,19.15329214751424,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.633945276754577},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914509360,1758914509.3609588,1758914509.3609588,1758914509.3609588,float,C,17.558620455630745,,,,,groundtruth,GroundTruthStream,{'ground_truth': 17.558620455630745},groundtruth.temp-1
observed,temp-1,temp-1-1758914481350,1758914481.3507142,1758914481.3507142,1758914481.3507142,float,C,23.05198793466665,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.05198793466665},observed.temp-1
reconstructed,temp-1,temp-1-1758914481350,1758914481.3507142,1758914481.3507142,1758914481.3507142,float,C,23.05198793466665,22.56765196879659,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.05198793466665},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914510351,1758914510.3510175,1758914510.3510175,1758914510.3510175,float,C,19.922045546579536,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.922045546579536},groundtruth.temp-1
observed,temp-1,temp-1-1758914482363,1758914482.3635488,1758914482.3635488,1758914482.3635488,float,C,29.177256332095563,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.177256332095563},observed.temp-1
reconstructed,temp-1,temp-1-1758914482363,1758914482.3635488,1758914482.3635488,1758914482.3635488,float,C,29.177256332095563,28.781819098433676,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.177256332095563},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914511357,1758914511.3575976,1758914511.3575976,1758914511.3575976,float,C,25.75112768690481,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.75112768690481},groundtruth.temp-1
observed,temp-1,temp-1-1758914483347,1758914483.347659,1758914483.3571115,1758914483.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914483347,1758914483.347659,1758914483.3571115,1758914483.347659,float,C,36.0583559280029,36.0583559280029,KalmanFilter,0.5972143022796552,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914512351,1758914512.351607,1758914512.351607,1758914512.351607,float,C,23.38738026033924,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.38738026033924},groundtruth.temp-1
observed,temp-1,temp-1-1758914484350,1758914484.350421,1758914484.350421,1758914484.350421,float,C,28.354750184011007,,,,,observed,SimulatedDroppingStream,{'ground_truth': 28.354750184011007},observed.temp-1
reconstructed,temp-1,temp-1-1758914484350,1758914484.350421,1758914484.350421,1758914484.350421,float,C,28.354750184011007,28.912053117640458,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 28.354750184011007},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914513355,1758914513.3550456,1758914513.3550456,1758914513.3550456,float,C,25.355306518470947,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.355306518470947},groundtruth.temp-1
observed,temp-1,temp-1-1758914485347,1758914485.347659,1758914485.3637621,1758914485.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914485347,1758914485.347659,1758914485.3637621,1758914485.347659,float,C,28.400722344823173,28.400722344823173,KalmanFilter,0.5961169410425661,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914514356,1758914514.3568325,1758914514.3568325,1758914514.3568325,float,C,16.176594680127813,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.176594680127813},groundtruth.temp-1
observed,temp-1,temp-1-1758914486355,1758914486.355562,1758914486.355562,1758914486.355562,float,C,15.617658305906872,,,,,observed,SimulatedDroppingStream,{'ground_truth': 15.617658305906872},observed.temp-1
