# Started Tue Dec 30 12:10:50 2025
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras
6eb59a53-c6ab-47be-97e4-f3f0146c46e5,float,engine-temp-1,1767114842.8754945,72.43919057422167,1.0,observed,scalar,C,{'drift': -0.041244099082855645, 'noise': -1.2293485893804181}
78cf27af-879a-493e-9d03-2fa3235973fa,simulated,fuel-1,1767114843.1190646,48.18351650395089,0.9951597910407515,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114843.222444}
52b92245-c34a-4f45-bb77-b2969d53105a,simulated,speed-1,1767114843.6190646,33.30232356510509,0.9053790882283798,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114843.7252934}
1a657542-d9bf-4cf3-89b0-3858b255810d,float,engine-temp-1,1767114843.7562957,71.41099977809994,1.0,observed,scalar,C,{'drift': -0.18187583700396365, 'noise': -0.8463149591177639}
daeac004-b115-4552-be91-2d0c1441a98f,float,fuel-1,1767114844.3860722,49.66750412410308,1.0,observed,scalar,%,{'drift': 0.11747657764372121, 'noise': -0.002542757470246545}
f3d50628-1600-4a03-ab64-e14a9a162069,float,speed-1,1767114844.6367648,34.274128564142956,1.0,observed,scalar,km/h,{'drift': 1.9498930866004431, 'noise': 1.1502744599164245}
54c707b4-b2ac-4f23-b373-b6a4ada3d9bb,float,engine-temp-1,1767114844.6523697,70.68318384849347,1.0,observed,scalar,C,{'drift': 0.1317825900538543, 'noise': -0.8595985196603128}
e11d12fe-73f0-49a3-a487-a4d9797e98f2,float,engine-temp-1,1767114845.5460334,70.6816867481756,1.0,observed,scalar,C,{'drift': 0.1067422679799862, 'noise': -0.1082393682978593}
7cfacdab-ddf8-41ea-b606-5e3ce4f36f5a,float,speed-1,1767114845.625155,31.313152496805564,1.0,observed,scalar,km/h,{'drift': -0.09403574080447097, 'noise': -2.866940326532922}
c7236a04-214f-40de-ac71-8a50c81e3907,float,fuel-1,1767114845.625155,49.34204243623477,1.0,observed,scalar,%,{'drift': -0.33915318517843096, 'noise': 0.01369149731011611}
1a4e5f03-4759-4347-88d7-ec1619e44480,float,engine-temp-1,1767114846.4285355,73.69404759775837,1.0,observed,scalar,C,{'drift': -0.27339628772341046, 'noise': 3.2857571373061827}
c7e87e17-42ec-48e9-a4f7-e7744978c7d7,float,speed-1,1767114846.6296167,38.395312295067534,1.0,observed,scalar,km/h,{'drift': 1.8752825064195617, 'noise': 5.20687729184241}
4334cc1d-f5c8-4b11-8a6e-60e40eef6de8,float,fuel-1,1767114846.8816044,48.80362491400002,1.0,observed,scalar,%,{'drift': -0.4479568776145477, 'noise': -0.09046064462020498}
34fc2156-c777-4e10-9204-88fbf4b6a27b,float,engine-temp-1,1767114847.3213458,73.47891985844343,1.0,observed,scalar,C,{'drift': 0.25041612609017544, 'noise': -0.4655438654051106}
c57fb3d5-f8c3-4415-b9b4-0cd81540feb8,float,speed-1,1767114847.6369548,34.282693485996234,1.0,observed,scalar,km/h,{'drift': 0.46920347574651977, 'noise': -4.58182228481782}
fa675ad6-caea-49f2-83e6-9f6e2108a1a0,float,fuel-1,1767114848.1274204,48.676517065196194,1.0,observed,scalar,%,{'drift': -0.27072307219607117, 'noise': 0.1436152233922492}
39b7e124-0828-4335-be7c-fde0da254a0e,float,engine-temp-1,1767114848.2064216,73.59069079222436,1.0,observed,scalar,C,{'drift': -0.24524160659913463, 'noise': 0.35701254038006214}
ba17d1c5-3204-4e4a-8e9b-0525794d86b6,float,speed-1,1767114848.629308,32.83574794152166,1.0,observed,scalar,km/h,{'drift': -0.9965789939408394, 'noise': -0.45036655053373587}
744a4036-3cf1-47db-8e7e-61c523e6c297,float,engine-temp-1,1767114849.0988789,74.56952603354205,1.0,observed,scalar,C,{'drift': -0.2480624714001593, 'noise': 1.226897712717836}
c049eafa-c3a5-4fb9-a883-3da07a83c276,float,fuel-1,1767114849.3798432,48.328540089888904,1.0,observed,scalar,%,{'drift': -0.4342238136547565, 'noise': 0.08624683834746377}
2e0bb6d0-fffa-4fdc-81bf-76d3b2468821,simulated,speed-1,1767114849.6190646,36.50503749185532,0.9218559374976377,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114849.7239804}
3c865e10-fc14-4069-ba35-e20ec5a3785c,float,engine-temp-1,1767114849.988991,75.99399152214036,1.0,observed,scalar,C,{'drift': -0.20765770689936533, 'noise': 1.6321231954976763}
f80b94da-167f-456f-80ab-457015d43e70,float,speed-1,1767114850.6362872,39.17097106101026,1.0,observed,scalar,km/h,{'drift': 0.9301727060720553, 'noise': 3.7647436566878834}
51e3066f-6deb-45f8-a99c-0517213037e1,simulated,fuel-1,1767114850.6190646,48.47875786661212,0.9941267534202477,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114850.7308054}
2caf5504-8366-428d-a403-b8dd7bcf5558,float,engine-temp-1,1767114850.8883252,74.5290951414027,1.0,observed,scalar,C,{'drift': -0.02673878674979696, 'noise': -1.438157593987854}
2a293e90-637b-48e8-99e1-2d6b6daf1a7e,simulated,speed-1,1767114851.6190646,40.3849451898967,0.9159173503750927,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114851.7229128}
1780ffc1-e248-416c-acd6-03126614efbb,simulated,engine-temp-1,1767114851.7590883,71.5689517430368,0.9546986538346945,reconstructed,unknown,,{'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1767114851.8683681}
